image_id,image_height,image_width,object_id,class,xmin,ymin,xmax,ymax
5265161086,640,480,56,fip,135,280,180,324
5265161086,640,480,56,fip,185,110,229,156
5265161086,640,480,56,fip,351,165,394,209
3352436654,2592,3888,58,fip,1210,1903,1693,2366
3352436654,2592,3888,58,fip,1229,1111,1642,1466
3352436654,2592,3888,58,fip,746,1569,1202,1993
3863034429,768,1024,59,fip,228,489,365,626
3863034429,768,1024,59,fip,246,185,373,302
3863034429,768,1024,59,fip,560,197,686,306
5053297805,640,480,60,fip,325,424,345,451
5053297805,640,480,60,fip,237,516,260,540
5053297805,640,480,60,fip,236,429,260,454
4022161260,2560,1712,61,fip,807,1323,835,1350
4022161260,2560,1712,61,fip,808,1430,835,1457
4022161260,2560,1712,61,fip,916,1322,943,1348
4917222006,1360,2048,63,fip,1431,568,1569,703
4917222006,1360,2048,63,fip,1438,223,1577,359
4917222006,1360,2048,63,fip,1791,222,1936,359
3440561175,379,500,64,fip,17,14,87,83
3440561175,379,500,64,fip,14,191,82,257
3440561175,379,500,64,fip,195,20,265,90
5082957881,1125,1500,65,fip,1028,442,1135,522
5082957881,1125,1500,65,fip,738,677,824,743
5082957881,1125,1500,65,fip,748,464,847,545
5326665675,1024,768,66,fip,363,659,386,679
5326665675,1024,768,66,fip,349,538,370,558
5326665675,1024,768,66,fip,417,590,437,610
3412284039,2848,4272,67,fip,2633,1232,2687,1301
3412284039,2848,4272,67,fip,2655,1481,2710,1549
3412284039,2848,4272,67,fip,2888,1144,2945,1213
5082797987,1568,2100,68,fip,861,410,1004,508
5082797987,1568,2100,68,fip,1308,446,1448,542
5082797987,1568,2100,68,fip,766,740,922,851
0425606995,960,1280,69,fip,751,308,807,376
0425606995,960,1280,69,fip,688,421,741,489
0425606995,960,1280,69,fip,763,490,822,563
3905670538,1196,1800,70,fip,963,694,1192,923
3905670538,1196,1800,70,fip,500,695,732,922
3905670538,1196,1800,70,fip,503,234,731,461
4693287145,3000,3648,71,fip,2533,719,2612,771
4693287145,3000,3648,71,fip,2512,571,2587,621
4693287145,3000,3648,71,fip,2734,572,2811,623
4850831714,2736,3648,72,fip,2090,1854,2586,2314
4850831714,2736,3648,72,fip,759,775,1272,1284
4850831714,2736,3648,72,fip,1956,638,2491,1170
0071851287,1440,2560,73,fip,777,793,846,863
0071851287,1440,2560,73,fip,290,1277,359,1345
0071851287,1440,2560,73,fip,286,790,356,859
3413097256,2848,4272,74,fip,1053,1538,1179,1704
3413097256,2848,4272,74,fip,1063,759,1185,930
3413097256,2848,4272,74,fip,1660,855,1774,1018
5327275422,1024,768,75,fip,546,857,590,902
5327275422,1024,768,75,fip,611,746,656,791
5327275422,1024,768,75,fip,525,767,568,810
2686136338,768,1024,76,fip,156,474,189,508
2686136338,768,1024,76,fip,171,568,203,600
2686136338,768,1024,76,fip,261,451,290,482
2590705769,2304,3456,77,fip,2917,1574,3105,1779
2590705769,2304,3456,77,fip,1957,618,2153,790
2590705769,2304,3456,77,fip,2873,645,3064,835
5323783003,1024,576,78,fip,211,396,246,431
5323783003,1024,576,78,fip,205,486,241,523
5323783003,1024,576,78,fip,297,396,336,432
4243670985,425,640,80,fip,159,186,164,196
4243670985,425,640,80,fip,159,212,164,221
4243670985,425,640,80,fip,173,189,177,198
4566396474,685,1024,81,fip,315,470,347,503
4566396474,685,1024,81,fip,313,367,343,401
4566396474,685,1024,81,fip,408,364,438,397
3875393950,800,600,82,fip,193,200,267,274
3875393950,800,600,82,fip,383,388,455,460
3875393950,800,600,82,fip,382,200,454,273
4099642526,2448,3264,83,fip,2081,2214,2206,2343
4099642526,2448,3264,83,fip,2077,1811,2200,1934
4099642526,2448,3264,83,fip,2472,1813,2599,1937
4956470281,878,1024,84,fip,22,658,39,675
4956470281,878,1024,84,fip,87,593,104,609
4956470281,878,1024,84,fip,87,657,104,673
5318432696,675,900,85,fip,448,251,542,328
5318432696,675,900,85,fip,206,406,339,502
5318432696,675,900,85,fip,213,230,345,324
5046378711,5061,3374,86,fip,2741,2767,2778,2816
5046378711,5061,3374,86,fip,2741,2625,2778,2673
5046378711,5061,3374,86,fip,2859,2635,2898,2683
4880150149,1936,2592,88,fip,1056,1182,1108,1233
4880150149,1936,2592,88,fip,1065,953,1115,1003
4880150149,1936,2592,88,fip,1289,947,1340,997
4738989687,1936,2592,89,fip,355,1178,422,1239
4738989687,1936,2592,89,fip,383,1460,452,1513
4738989687,1936,2592,89,fip,666,1182,732,1243
4528956445,1936,2592,91,fip,1011,113,1058,161
4528956445,1936,2592,91,fip,1237,347,1281,393
4528956445,1936,2592,91,fip,1011,342,1057,389
4525996985,768,1024,92,fip,238,379,306,431
4525996985,768,1024,92,fip,315,470,376,514
4525996985,768,1024,92,fip,341,330,410,388
5182903578,612,612,93,fip,367,298,410,341
5182903578,612,612,93,fip,203,301,247,345
5182903578,612,612,93,fip,209,460,252,501
2566618981,1024,768,94,fip,498,597,532,631
2566618981,1024,768,94,fip,390,665,424,699
2566618981,1024,768,94,fip,410,577,444,611
2967445634,3072,2304,95,fip,622,1125,753,1269
2967445634,3072,2304,95,fip,608,1545,741,1690
2967445634,3072,2304,95,fip,1040,1102,1179,1240
5046634041,686,1024,96,fip,194,497,233,536
5046634041,686,1024,96,fip,249,382,288,418
5046634041,686,1024,96,fip,162,409,200,445
3219209795,480,640,97,fip,272,223,300,267
3219209795,480,640,97,fip,271,107,300,153
3219209795,480,640,97,fip,361,97,407,149
2953726003,2304,3072,99,fip,1228,1325,1489,1586
2953726003,2304,3072,99,fip,1202,485,1485,779
2953726003,2304,3072,99,fip,2106,480,2374,776
3360044712,1024,768,100,fip,258,528,285,559
3360044712,1024,768,100,fip,161,649,189,680
3360044712,1024,768,100,fip,153,537,182,569
4723176644,768,1024,101,fip,196,435,249,487
4723176644,768,1024,101,fip,191,242,244,294
4723176644,768,1024,101,fip,386,239,439,291
2595337520,480,640,105,fip,150,244,170,264
2595337520,480,640,105,fip,203,188,223,208
2595337520,480,640,105,fip,150,189,170,209
5289608618,2666,2976,106,fip,1549,1492,1593,1535
5289608618,2666,2976,106,fip,1418,1619,1459,1660
5289608618,2666,2976,106,fip,1418,1490,1461,1533
4566380516,476,640,107,fip,460,58,487,86
4566380516,476,640,107,fip,465,144,490,172
4566380516,476,640,107,fip,543,53,569,81
4222589347,1536,2048,109,fip,1150,1144,1198,1194
4222589347,1536,2048,109,fip,1152,960,1200,1009
4222589347,1536,2048,109,fip,1333,963,1382,1013
3314092400,2376,4224,111,fip,268,1601,364,1700
3314092400,2376,4224,111,fip,278,1918,373,2018
3314092400,2376,4224,111,fip,573,1605,670,1706
5276808199,1024,765,112,fip,283,540,326,581
5276808199,1024,765,112,fip,280,383,324,428
5276808199,1024,765,112,fip,438,381,482,425
4222508753,1200,1600,114,fip,750,681,867,797
4222508753,1200,1600,114,fip,744,380,856,500
4222508753,1200,1600,114,fip,1031,675,1156,798
5023713525,1200,1600,115,fip,927,396,1010,481
5023713525,1200,1600,115,fip,597,72,684,159
5023713525,1200,1600,115,fip,603,401,689,485
2860081481,2304,3072,116,fip,1500,1054,1630,1188
2860081481,2304,3072,116,fip,1547,766,1683,906
2860081481,2304,3072,116,fip,1849,835,1991,976
5117983633,685,1024,117,fip,756,451,770,464
5117983633,685,1024,117,fip,717,421,732,435
5117983633,685,1024,117,fip,723,454,738,468
5223295536,364,648,118,fip,434,50,460,77
5223295536,364,648,118,fip,371,120,397,146
5223295536,364,648,118,fip,368,54,394,81
4957192824,598,800,121,fip,140,442,152,453
4957192824,598,800,121,fip,108,442,120,453
4957192824,598,800,121,fip,108,473,120,484
4613809117,2048,1536,126,fip,788,1461,809,1482
4613809117,2048,1536,126,fip,787,1553,809,1574
4613809117,2048,1536,126,fip,879,1461,900,1482
3066871844,3072,2304,127,fip,140,2529,194,2582
3066871844,3072,2304,127,fip,133,2319,187,2374
3066871844,3072,2304,127,fip,348,2324,405,2379
5297814123,1936,2592,128,fip,1054,1568,1225,1739
5297814123,1936,2592,128,fip,518,1044,690,1215
5297814123,1936,2592,128,fip,525,1573,696,1741
0193927093,960,1280,130,fip,579,323,640,380
0193927093,960,1280,130,fip,483,499,540,551
0193927093,960,1280,130,fip,434,367,495,422
4933303845,2108,2810,131,fip,2404,1173,2503,1267
4933303845,2108,2810,131,fip,2202,1362,2301,1458
4933303845,2108,2810,131,fip,2205,1173,2304,1266
4354342598,500,334,133,fip,78,360,124,372
4354342598,500,334,133,fip,55,406,111,426
4354342598,500,334,133,fip,211,360,255,373
2699519970,1944,2592,134,fip,1427,1159,1590,1320
2699519970,1944,2592,134,fip,920,1586,1082,1754
2699519970,1944,2592,134,fip,967,1115,1130,1284
4000348762,600,800,136,fip,280,182,356,260
4000348762,600,800,136,fip,281,367,356,437
4000348762,600,800,136,fip,470,184,547,258
4438446960,480,640,139,fip,165,354,179,367
4438446960,480,640,139,fip,168,417,184,432
4438446960,480,640,139,fip,239,349,253,360
5089097435,765,1024,140,fip,220,429,269,476
5089097435,765,1024,140,fip,225,310,273,357
5089097435,765,1024,140,fip,345,313,392,359
3118584329,2376,4224,141,fip,308,1712,408,1804
3118584329,2376,4224,141,fip,304,1400,402,1492
3118584329,2376,4224,141,fip,621,1400,719,1493
4243671127,425,640,142,fip,348,267,356,275
4243671127,425,640,142,fip,348,244,355,252
4243671127,425,640,142,fip,371,244,378,251
2924534538,426,640,145,fip,277,261,301,286
2924534538,426,640,145,fip,281,185,305,209
2924534538,426,640,145,fip,358,188,382,212
2124747258,483,392,146,fip,233,344,251,365
2124747258,483,392,146,fip,177,338,197,362
2124747258,483,392,146,fip,168,406,189,429
3950841244,768,1024,148,fip,670,389,685,414
3950841244,768,1024,148,fip,668,478,682,504
3950841244,768,1024,148,fip,729,398,745,426
3255507541,2200,1700,150,fip,70,159,123,212
3255507541,2200,1700,150,fip,70,25,121,76
3255507541,2200,1700,150,fip,204,25,256,75
4888055156,954,1024,151,fip,234,185,351,299
4888055156,954,1024,151,fip,236,624,351,742
4888055156,954,1024,151,fip,678,185,791,300
2686139452,768,1024,154,fip,22,667,44,689
2686139452,768,1024,154,fip,25,575,46,595
2686139452,768,1024,154,fip,117,576,136,595
2593483966,480,380,157,fip,92,394,145,456
2593483966,480,380,157,fip,182,273,244,331
2593483966,480,380,157,fip,84,278,131,337
3620976161,1024,683,158,fip,159,378,242,459
3620976161,1024,683,158,fip,163,634,245,714
3620976161,1024,683,158,fip,421,377,510,458
4340208601,768,1024,159,fip,397,298,443,344
4340208601,768,1024,159,fip,397,156,442,200
4340208601,768,1024,159,fip,542,154,588,198
4219788005,1024,1280,160,fip,733,683,766,717
4219788005,1024,1280,160,fip,735,810,768,843
4219788005,1024,1280,160,fip,857,681,890,714
4093898602,1944,2592,162,fip,474,589,708,813
4093898602,1944,2592,162,fip,441,1309,689,1554
4093898602,1944,2592,162,fip,1192,1305,1423,1543
4910229396,1360,2048,163,fip,636,800,830,869
4910229396,1360,2048,163,fip,401,1011,687,1138
4910229396,1360,2048,163,fip,247,885,474,968
5081575645,482,720,164,fip,378,156,422,202
5081575645,482,720,164,fip,244,299,288,344
5081575645,482,720,164,fip,236,158,282,203
5218077043,1936,2592,165,fip,1180,743,1240,803
5218077043,1936,2592,165,fip,1027,737,1088,798
5218077043,1936,2592,165,fip,1023,891,1084,951
3103420592,768,1024,167,fip,501,267,524,290
3103420592,768,1024,167,fip,501,366,523,388
3103420592,768,1024,167,fip,604,267,627,290
4036841984,2840,4272,169,fip,1057,665,1187,743
4036841984,2840,4272,169,fip,1973,119,2082,189
4036841984,2840,4272,169,fip,1967,663,2084,742
4340205893,768,1024,170,fip,577,561,607,582
4340205893,768,1024,170,fip,493,562,520,584
4340205893,768,1024,170,fip,497,631,527,653
2591540510,2304,3456,171,fip,2097,511,2307,735
2591540510,2304,3456,171,fip,992,1539,1209,1769
2591540510,2304,3456,171,fip,2065,1576,2290,1793
4969805147,3456,2592,172,fip,1553,1534,1579,1564
4969805147,3456,2592,172,fip,1552,1359,1579,1391
4969805147,3456,2592,172,fip,1707,1354,1734,1385
2992182632,2736,2736,174,fip,1132,2387,1167,2425
2992182632,2736,2736,174,fip,1151,2131,1188,2165
2992182632,2736,2736,174,fip,1409,2147,1446,2185
2352421045,1944,2592,175,fip,1070,1089,1107,1129
2352421045,1944,2592,175,fip,1075,963,1112,1003
2352421045,1944,2592,175,fip,1180,967,1212,1006
4689610940,665,1000,176,fip,134,492,157,513
4689610940,665,1000,176,fip,133,551,157,572
4689610940,665,1000,176,fip,194,491,217,513
3891459413,1024,768,179,fip,308,635,339,671
3891459413,1024,768,179,fip,308,745,339,783
3891459413,1024,768,179,fip,405,628,431,663
3430313114,1024,768,180,fip,67,558,97,591
3430313114,1024,768,180,fip,68,822,98,853
3430313114,1024,768,180,fip,338,565,371,597
2318857845,1360,2048,181,fip,880,816,913,846
2318857845,1360,2048,181,fip,877,717,912,748
2318857845,1360,2048,181,fip,987,706,1018,742
2686037064,1024,725,182,fip,57,750,104,797
2686037064,1024,725,182,fip,58,628,104,675
2686037064,1024,725,182,fip,180,628,227,675
2536547939,1944,2592,183,fip,781,1559,859,1635
2536547939,1944,2592,183,fip,1023,1318,1098,1394
2536547939,1944,2592,183,fip,782,1320,859,1397
2780891479,768,1024,184,fip,243,425,261,447
2780891479,768,1024,184,fip,241,344,259,365
2780891479,768,1024,184,fip,309,347,328,369
0575557590,1704,2272,186,fip,578,494,660,609
0575557590,1704,2272,186,fip,287,846,389,973
0575557590,1704,2272,186,fip,283,459,383,590
5260442643,1920,2301,189,fip,385,1464,481,1559
5260442643,1920,2301,189,fip,382,1171,479,1262
5260442643,1920,2301,189,fip,679,1167,773,1256
2686038510,1024,725,190,fip,425,754,449,778
2686038510,1024,725,190,fip,425,693,449,716
2686038510,1024,725,190,fip,487,693,511,716
5148588549,1024,1024,192,fip,638,640,681,691
5148588549,1024,1024,192,fip,697,545,738,596
5148588549,1024,1024,192,fip,768,610,808,658
2261943478,640,384,193,fip,135,485,148,497
2261943478,640,384,193,fip,134,512,146,525
2261943478,640,384,193,fip,163,485,176,498
3594871243,2448,3264,194,fip,1603,1399,1745,1542
3594871243,2448,3264,194,fip,1661,1090,1800,1232
3594871243,2448,3264,194,fip,1971,1147,2110,1292
5206766403,1024,768,195,fip,264,356,277,369
5206766403,1024,768,195,fip,265,391,278,404
5206766403,1024,768,195,fip,300,356,313,368
5055313244,1936,2592,196,fip,708,641,752,682
5055313244,1936,2592,196,fip,701,507,746,550
5055313244,1936,2592,196,fip,839,508,882,551
4849538186,1024,1006,198,fip,379,344,439,410
4849538186,1024,1006,198,fip,369,176,427,233
4849538186,1024,1006,198,fip,540,166,600,225
5236047029,3240,4320,199,fip,2931,2150,3058,2275
5236047029,3240,4320,199,fip,2564,2140,2679,2261
5236047029,3240,4320,199,fip,2572,1762,2688,1881
4001781698,1360,2048,200,fip,1523,418,1560,455
4001781698,1360,2048,200,fip,1510,737,1546,772
4001781698,1360,2048,200,fip,1846,418,1883,455
5115608464,683,1024,201,fip,214,544,244,574
5115608464,683,1024,201,fip,215,467,245,497
5115608464,683,1024,201,fip,290,544,320,574
5327277012,1024,768,202,fip,396,528,412,552
5327277012,1024,768,202,fip,395,467,412,491
5327277012,1024,768,202,fip,447,478,464,503
4344429928,1728,2304,203,fip,758,835,959,1035
4344429928,1728,2304,203,fip,758,324,958,523
4344429928,1728,2304,203,fip,1272,326,1472,523
3289447603,2048,1536,204,fip,524,857,607,943
3289447603,2048,1536,204,fip,523,1124,606,1210
3289447603,2048,1536,204,fip,788,860,865,945
3665573933,1200,1600,205,fip,672,545,800,670
3665573933,1200,1600,205,fip,782,759,908,884
3665573933,1200,1600,205,fip,888,444,1012,564
5142860075,768,1024,206,fip,399,435,491,530
5142860075,768,1024,206,fip,575,257,664,346
5142860075,768,1024,206,fip,397,258,488,350
4664818817,2848,4288,208,fip,1025,762,1152,876
4664818817,2848,4288,208,fip,1040,503,1165,618
4664818817,2848,4288,208,fip,1353,559,1467,675
4609467032,2048,1536,209,fip,1267,1761,1377,1814
4609467032,2048,1536,209,fip,893,1635,981,1676
4609467032,2048,1536,209,fip,923,1787,1029,1837
2644241344,2592,1944,211,fip,1580,2353,1614,2386
2644241344,2592,1944,211,fip,1656,2294,1691,2325
2644241344,2592,1944,211,fip,1700,2343,1738,2378
4667029304,1536,2048,212,fip,1620,792,1687,850
4667029304,1536,2048,212,fip,1414,608,1476,664
4667029304,1536,2048,212,fip,1427,791,1492,850
4933142246,768,1024,213,fip,638,512,698,570
4933142246,768,1024,213,fip,394,260,456,320
4933142246,768,1024,213,fip,391,501,450,557
0436037216,960,1280,214,fip,619,445,673,500
0436037216,960,1280,214,fip,618,174,673,230
0436037216,960,1280,214,fip,885,173,940,228
2908131194,1024,768,215,fip,430,509,473,553
2908131194,1024,768,215,fip,267,659,310,702
2908131194,1024,768,215,fip,274,503,317,546
3242297116,1024,349,216,fip,168,642,189,663
3242297116,1024,349,216,fip,168,701,190,723
3242297116,1024,349,216,fip,225,643,243,664
4936355363,1952,3264,219,fip,1851,619,2088,861
4936355363,1952,3264,219,fip,1201,1255,1451,1504
4936355363,1952,3264,219,fip,1215,611,1462,864
4956470125,778,1024,220,fip,177,482,207,522
4956470125,778,1024,220,fip,58,362,91,402
4956470125,778,1024,220,fip,169,352,198,391
3742672019,1392,1856,221,fip,572,571,702,702
3742672019,1392,1856,221,fip,663,182,792,314
3742672019,1392,1856,221,fip,1050,277,1180,410
3881432281,1536,2048,222,fip,222,1156,343,1278
3881432281,1536,2048,222,fip,218,822,328,931
3881432281,1536,2048,222,fip,560,804,672,910
4072456545,1024,768,223,fip,209,639,280,717
4072456545,1024,768,223,fip,200,397,279,479
4072456545,1024,768,223,fip,452,408,539,494
3316791788,1360,2048,224,fip,1551,1069,1586,1104
3316791788,1360,2048,224,fip,1556,860,1591,895
3316791788,1360,2048,224,fip,1764,854,1798,889
5142860483,1024,768,225,fip,244,273,250,285
5142860483,1024,768,225,fip,230,298,236,307
5142860483,1024,768,225,fip,229,273,235,285
4884107014,256,323,226,fip,210,218,215,224
4884107014,256,323,226,fip,208,190,212,196
4884107014,256,323,226,fip,226,186,231,193
3527162182,1024,768,227,fip,332,342,358,368
3527162182,1024,768,227,fip,331,426,358,453
3527162182,1024,768,227,fip,417,342,444,369
4443372547,667,1000,228,fip,402,258,416,272
4443372547,667,1000,228,fip,399,121,413,135
4443372547,667,1000,228,fip,536,118,550,132
3032275434,896,1500,229,fip,1237,429,1292,485
3032275434,896,1500,229,fip,1225,264,1281,317
3032275434,896,1500,229,fip,1392,254,1447,307
5031824448,1024,768,230,fip,255,255,288,289
5031824448,1024,768,230,fip,363,147,397,182
5031824448,1024,768,230,fip,255,145,289,180
3651132756,2376,4224,231,fip,709,1321,879,1490
3651132756,2376,4224,231,fip,672,622,840,781
3651132756,2376,4224,231,fip,1372,622,1524,768
2685217495,1024,725,233,fip,597,840,615,858
2685217495,1024,725,233,fip,597,782,615,800
2685217495,1024,725,233,fip,655,782,673,800
3619033023,768,1024,234,fip,627,436,647,473
3619033023,768,1024,234,fip,469,262,506,298
3619033023,768,1024,234,fip,621,259,637,292
2928307961,1024,768,235,fip,281,809,294,827
2928307961,1024,768,235,fip,279,768,292,785
2928307961,1024,768,235,fip,326,784,341,801
3514866061,1944,2592,236,fip,645,1425,896,1681
3514866061,1944,2592,236,fip,664,238,919,475
3514866061,1944,2592,236,fip,1835,247,2068,486
0286700632,768,1024,238,fip,336,356,409,450
0286700632,768,1024,238,fip,352,140,427,229
0286700632,768,1024,238,fip,553,155,626,249
4782046245,480,640,239,fip,180,307,235,360
4782046245,480,640,239,fip,178,101,233,156
4782046245,480,640,239,fip,385,101,439,155
3963140847,1024,768,240,fip,145,371,270,495
3963140847,1024,768,240,fip,138,674,257,782
3963140847,1024,768,240,fip,450,390,570,509
5133137038,3000,4000,243,fip,1964,1921,2049,2031
5133137038,3000,4000,243,fip,2317,1506,2423,1616
5133137038,3000,4000,243,fip,1964,1521,2049,1632
4487494304,1024,768,248,fip,325,402,365,444
4487494304,1024,768,248,fip,328,515,370,558
4487494304,1024,768,248,fip,438,398,480,443
2194489491,1672,2748,249,fip,1968,735,2103,870
2194489491,1672,2748,249,fip,2044,1166,2180,1303
2194489491,1672,2748,249,fip,2399,661,2536,796
3963915486,1024,768,250,fip,449,597,468,622
3963915486,1024,768,250,fip,445,651,463,676
3963915486,1024,768,250,fip,499,609,520,634
5286463990,576,1024,251,fip,329,376,339,386
5286463990,576,1024,251,fip,370,338,381,349
5286463990,576,1024,251,fip,331,337,342,347
3861973743,1944,2592,253,fip,1376,927,1569,1099
3861973743,1944,2592,253,fip,1965,430,2149,579
3861973743,1944,2592,253,fip,1407,441,1587,589
3643877605,640,640,254,fip,133,133,236,236
3643877605,640,640,254,fip,133,403,236,506
3643877605,640,640,254,fip,403,133,506,236
3256202185,2736,3648,256,fip,2996,303,3086,337
3256202185,2736,3648,256,fip,2757,218,2839,262
3256202185,2736,3648,256,fip,2800,305,2882,340
5281066618,2592,1935,257,fip,1183,232,1368,627
5281066618,2592,1935,257,fip,758,1277,872,1510
5281066618,2592,1935,257,fip,781,537,896,822
4951385150,363,550,258,fip,88,209,142,263
4951385150,363,550,258,fip,223,67,257,123
4951385150,363,550,258,fip,84,62,137,120
3634614653,1669,2240,259,fip,1424,1309,1468,1353
3634614653,1669,2240,259,fip,1461,1420,1502,1462
3634614653,1669,2240,259,fip,1386,1400,1429,1443
3813075372,800,600,260,fip,100,106,179,183
3813075372,800,600,260,fip,101,306,182,386
3813075372,800,600,260,fip,303,102,382,180
2328987432,640,640,261,fip,295,332,304,340
2328987432,640,640,261,fip,294,303,303,312
2328987432,640,640,261,fip,325,302,334,311
3650327413,2376,4224,262,fip,1000,1261,1036,1295
3650327413,2376,4224,262,fip,1012,1157,1049,1188
3650327413,2376,4224,262,fip,1143,1143,1181,1172
4064425091,1536,2048,263,fip,1353,538,1446,629
4064425091,1536,2048,263,fip,1350,819,1440,908
4064425091,1536,2048,263,fip,1650,537,1751,631
3413082126,2848,4272,264,fip,900,873,972,966
3413082126,2848,4272,264,fip,938,542,1008,634
3413082126,2848,4272,264,fip,1242,671,1309,761
1932429740,480,640,265,fip,339,163,358,179
1932429740,480,640,265,fip,301,183,320,199
